Date,AHU Kitchen Extract Control Temperature_mean,AHU Kitchen Extract Control Temperature_max,AHU Kitchen Extract Control Temperature_min,AHU Kitchen Intake Control Temperature_mean,AHU Kitchen Intake Control Temperature_max,AHU Kitchen Intake Control Temperature_min,AHU Kitchen Supply Control Temperature_mean,AHU Kitchen Supply Control Temperature_max,AHU Kitchen Supply Control Temperature_min,AHU Kitchen Extract Entering Temperature_mean,AHU Kitchen Extract Entering Temperature_max,AHU Kitchen Extract Entering Temperature_min,AHU Kitchen Intake Entering Temperature_mean,AHU Kitchen Intake Entering Temperature_max,AHU Kitchen Intake Entering Temperature_min,AHU Kitchen Supply Entering Temperature_mean,AHU Kitchen Supply Entering Temperature_max,AHU Kitchen Supply Entering Temperature_min,AHU Kitchen Extract Leaving Temperature_mean,AHU Kitchen Extract Leaving Temperature_max,AHU Kitchen Extract Leaving Temperature_min,AHU Kitchen Intake Leaving Temperature_mean,AHU Kitchen Intake Leaving Temperature_max,AHU Kitchen Intake Leaving Temperature_min,AHU Kitchen Supply Leaving Temperature_mean,AHU Kitchen Supply Leaving Temperature_max,AHU Kitchen Supply Leaving Temperature_min
2025-08-13,,,,,,,27.06968514575347,31.209606922,18.079008058,26.99184834598264,33.760066431,21.838755201,,,,,,,26.99184834598264,33.760066431,21.838755201,,,,27.06968514575347,31.209606922,18.079008058
2025-08-14,,,,,,,25.80109021821875,28.53766763,17.964834654,25.58458477585764,29.01647147,23.271239074,,,,,,,25.58458477585764,29.01647147,23.271239074,,,,25.80109021821875,28.53766763,17.964834654
2025-08-15,,,,,,,24.206487776781252,28.396163696,18.509459595,24.50486122724653,29.054751455,20.378412041,,,,,,,24.50486122724653,29.054751455,20.378412041,,,,24.206487776781252,28.396163696,18.509459595
2025-08-16,,,,,,,27.893670189416667,30.135761561,26.217035107,23.79025425559375,34.045335469,19.549465807,,,,,,,23.79025425559375,34.045335469,19.549465807,,,,27.893670189416667,30.135761561,26.217035107
2025-08-17,,,,,,,29.117154261267363,31.67703288,27.627652277,25.694627522833333,36.40006013,19.668604706,,,,,,,25.694627522833333,36.40006013,19.668604706,,,,29.117154261267363,31.67703288,27.627652277
2025-08-18,,,,,,,23.856986222163197,28.702479968,18.524246971,23.00038975137153,26.371316867,19.812600697,,,,,,,23.00038975137153,26.371316867,19.812600697,,,,23.856986222163197,28.702479968,18.524246971
2025-08-19,,,,,,,23.309395795958334,27.114435734,18.550783213,22.30039640932986,25.898376529,19.091869202,,,,,,,22.30039640932986,25.898376529,19.091869202,,,,23.309395795958334,27.114435734,18.550783213
2025-08-20,,,,,,,22.901726108000002,26.297879451,17.034837652,22.077628131527778,26.537343009,18.592243311,,,,,,,22.077628131527778,26.537343009,18.592243311,,,,22.901726108000002,26.297879451,17.034837652
2025-08-21,,,,,,,22.491152470913196,26.297870541,13.879870751,21.34889679740625,25.042144578,17.677564528,,,,,,,21.34889679740625,25.042144578,17.677564528,,,,22.491152470913196,26.297870541,13.879870751
2025-08-22,,,,,,,22.28399861094097,25.9757231,18.342587147,21.610553480038195,25.496544483,18.043503481,,,,,,,21.610553480038195,25.496544483,18.043503481,,,,22.28399861094097,25.9757231,18.342587147
2025-08-23,,,,,,,25.59583751331597,27.085764406,24.66488054,20.921790928239584,27.479863908,18.393376749,,,,,,,20.921790928239584,27.479863908,18.393376749,,,,25.59583751331597,27.085764406,24.66488054
2025-08-24,,,,,,,26.940127466746528,29.317891484,25.767865726,23.485317902465276,31.311681455,19.446468501,,,,,,,23.485317902465276,31.311681455,19.446468501,,,,26.940127466746528,29.317891484,25.767865726
2025-08-25,,,,,,,24.86948275109375,28.188590856,16.939541797,23.944983139034722,31.530941026,19.405761431,,,,,,,23.944983139034722,31.530941026,19.405761431,,,,24.86948275109375,28.188590856,16.939541797
2025-08-26,,,,,,,23.87131661112153,27.783311207,18.616750691,23.76640466367361,28.503544541,19.443778965,,,,,,,23.76640466367361,28.503544541,19.443778965,,,,23.87131661112153,27.783311207,18.616750691
2025-08-27,,,,,,,23.703656971565973,27.389876336,16.04185312,23.277644954875,28.205286476,19.240948833,,,,,,,23.277644954875,28.205286476,19.240948833,,,,23.703656971565973,27.389876336,16.04185312
2025-08-28,,,,,,,23.22420423307986,26.715792088,14.273674314,22.543851926645836,26.499847302,18.273165561,,,,,,,22.543851926645836,26.499847302,18.273165561,,,,23.22420423307986,26.715792088,14.273674314
2025-08-29,,,,,,,22.835464999784723,26.845969694,18.464006864,22.477111178774308,29.668509609,18.081968861,,,,,,,22.477111178774308,29.668509609,18.081968861,,,,22.835464999784723,26.845969694,18.464006864
2025-08-30,,,,,,,26.801883177513886,28.445098812,25.24213528,22.23429611285764,28.311867033,18.225984486,,,,,,,22.23429611285764,28.311867033,18.225984486,,,,26.801883177513886,28.445098812,25.24213528
2025-08-31,,,,,,,27.231507614874126,28.56081363,24.909836225,22.76783707208741,29.398324573,18.468876458,,,,,,,22.76783707208741,29.398324573,18.468876458,,,,27.231507614874126,28.56081363,24.909836225
2025-09-01,,,,,,,23.195343875947735,27.348101412,17.18651125,22.812536458648083,26.695721502,19.222565938,,,,,,,22.812536458648083,26.695721502,19.222565938,,,,23.195343875947735,27.348101412,17.18651125
2025-09-02,,,,,,,23.167778386545137,27.582577249,18.476883816,22.837072788184027,28.948639313,18.447549394,,,,,,,22.837072788184027,28.948639313,18.447549394,,,,23.167778386545137,27.582577249,18.476883816
2025-09-03,,,,,,,22.775665722774306,26.677479627,15.777471005,21.993811651385418,26.268772602,18.379218657,,,,,,,21.993811651385418,26.268772602,18.379218657,,,,22.775665722774306,26.677479627,15.777471005
2025-09-04,,,,,,,22.642030051753473,26.553398033,13.248931101,22.728593357871528,28.180756244,17.218965764,,,,,,,22.728593357871528,28.180756244,17.218965764,,,,22.642030051753473,26.553398033,13.248931101
2025-09-05,,,,,,,22.63036262451389,26.156669036,18.371016076,22.154562103645834,26.058841008,17.888776696,,,,,,,22.154562103645834,26.058841008,17.888776696,,,,22.63036262451389,26.156669036,18.371016076
2025-09-06,,,,,,,25.03328020134375,27.823280251,20.115973515,21.00509592897222,29.510466234,17.396910401,,,,,,,21.00509592897222,29.510466234,17.396910401,,,,25.03328020134375,27.823280251,20.115973515
2025-09-07,,,,,,,25.354650579885416,27.993757809,20.947674419,20.63432355232639,26.598560835,17.430652723,,,,,,,20.63432355232639,26.598560835,17.430652723,,,,25.354650579885416,27.993757809,20.947674419
2025-09-08,,,,,,,23.097790766229167,26.799986949,18.204777811,22.40606200890625,26.142562777,18.166952596,,,,,,,22.40606200890625,26.142562777,18.166952596,,,,23.097790766229167,26.799986949,18.204777811
2025-09-09,,,,,,,22.68656597047222,26.330105099,17.883306569,21.772896632586807,27.227873903,16.813207868,,,,,,,21.772896632586807,27.227873903,16.813207868,,,,22.68656597047222,26.330105099,17.883306569
2025-09-10,,,,,,,22.56693240051736,26.200058367,17.175674603,21.82906923352778,26.81329018,17.735386335,,,,,,,21.82906923352778,26.81329018,17.735386335,,,,22.56693240051736,26.200058367,17.175674603
2025-09-11,,,,,,,22.232509779680555,25.608628736,18.232442645,20.919390078375002,26.129858228,16.306862089,,,,,,,20.919390078375002,26.129858228,16.306862089,,,,22.232509779680555,25.608628736,18.232442645
2025-09-12,,,,,,,22.05564276915625,25.393554212,18.199256752,21.190361946288196,26.257909641,15.721705763,,,,,,,21.190361946288196,26.257909641,15.721705763,,,,22.05564276915625,25.393554212,18.199256752
2025-09-13,,,,,,,24.963836454510417,26.183748719,23.627524006,18.75575091767361,24.121463217,15.926475422,,,,,,,18.75575091767361,24.121463217,15.926475422,,,,24.963836454510417,26.183748719,23.627524006
2025-09-14,,,,,,,25.05026829109375,26.415336838,21.695603379,18.427690553239582,24.503019808,13.813654949,,,,,,,18.427690553239582,24.503019808,13.813654949,,,,25.05026829109375,26.415336838,21.695603379
2025-09-15,,,,,,,22.724644715024304,26.529295399,17.765495117,21.529126458586806,25.11461507,16.202416317,,,,,,,21.529126458586806,25.11461507,16.202416317,,,,22.724644715024304,26.529295399,17.765495117
2025-09-16,,,,,,,22.485593333885415,25.990915021,18.475991487,22.150012323243054,25.436992136,17.741591726,,,,,,,22.150012323243054,25.436992136,17.741591726,,,,22.485593333885415,25.990915021,18.475991487
2025-09-17,,,,,,,22.37740189486111,26.00063912,11.725518246,21.738485288270834,26.804008364,16.486947768,,,,,,,21.738485288270834,26.804008364,16.486947768,,,,22.37740189486111,26.00063912,11.725518246
2025-09-18,,,,,,,22.448000887489584,25.406643733,14.560308866,21.98976032281597,26.246229596,17.617114375,,,,,,,21.98976032281597,26.246229596,17.617114375,,,,22.448000887489584,25.406643733,14.560308866
2025-09-19,,,,,,,23.333176574840277,26.881851218,18.869564567,23.111449339375,27.696861247,18.733030063,,,,,,,23.111449339375,27.696861247,18.733030063,,,,23.333176574840277,26.881851218,18.869564567
2025-09-20,,,,,,,26.282639390947917,27.081339047,25.724937175,18.23129698685764,19.278424521,17.025358949,,,,,,,18.23129698685764,19.278424521,17.025358949,,,,26.282639390947917,27.081339047,25.724937175
2025-09-21,,,,,,,25.072276510527775,25.920126016,24.404343857,18.13556458573611,21.367998776,15.146708904,,,,,,,18.13556458573611,21.367998776,15.146708904,,,,25.072276510527775,25.920126016,24.404343857
2025-09-22,,,,,,,21.901705405076388,25.59457573,12.68726924,20.07054760017014,25.238030928,15.58472967,,,,,,,20.07054760017014,25.238030928,15.58472967,,,,21.901705405076388,25.59457573,12.68726924
2025-09-23,,,,,,,22.295823308277775,27.242368275,14.621496316,21.340185101472223,26.292280732,16.143694036,,,,,,,21.340185101472223,26.292280732,16.143694036,,,,22.295823308277775,27.242368275,14.621496316
2025-09-24,,,,,,,22.126183843569446,25.282462866,16.488868002,20.597680946402775,25.898999659,16.010148035,,,,,,,20.597680946402775,25.898999659,16.010148035,,,,22.126183843569446,25.282462866,16.488868002
2025-09-25,,,,,,,22.02810374613889,25.078203256,15.920229766,20.75640682976389,25.850554501,16.21598066,,,,,,,20.75640682976389,25.850554501,16.21598066,,,,22.02810374613889,25.078203256,15.920229766
2025-09-26,,,,,,,21.776779184104168,24.68678678,16.011306989,20.374499340076387,25.393889498,16.096446116,,,,,,,20.374499340076387,25.393889498,16.096446116,,,,21.776779184104168,24.68678678,16.011306989
2025-09-27,,,,,,,25.176310631677083,26.531331473,24.153224637,19.484439864454863,23.916357829,17.002917669,,,,,,,19.484439864454863,23.916357829,17.002917669,,,,25.176310631677083,26.531331473,24.153224637
2025-09-28,,,,,,,25.424464045708334,26.831294458,24.531681626,19.80123258963889,25.020092636,16.73805437,,,,,,,19.80123258963889,25.020092636,16.73805437,,,,25.424464045708334,26.831294458,24.531681626
2025-09-29,,,,,,,22.137062361309027,25.068935069,15.169891453,20.760773057795138,25.807155861,16.086638996,,,,,,,20.760773057795138,25.807155861,16.086638996,,,,22.137062361309027,25.068935069,15.169891453
2025-09-30,,,,,,,22.358383660912587,25.456403406,16.473233798,21.522532908933567,27.744185109,17.320200636,,,,,,,21.522532908933567,27.744185109,17.320200636,,,,22.358383660912587,25.456403406,16.473233798
2025-10-01,,,,,,,22.241905337947916,25.382376165,14.142902129,20.79347366320833,25.556207179,17.259987179,,,,,,,20.79347366320833,25.556207179,17.259987179,,,,22.241905337947916,25.382376165,14.142902129
2025-10-02,,,,,,,20.864791858874998,25.14103859,15.296936819,22.05523358523611,26.203279582,18.11413519,,,,,,,22.05523358523611,26.203279582,18.11413519,,,,20.864791858874998,25.14103859,15.296936819
2025-10-03,,,,,,,22.05087515146875,25.938568574,15.27555831,21.241181493805556,25.662642602,17.036678808,,,,,,,21.241181493805556,25.662642602,17.036678808,,,,22.05087515146875,25.938568574,15.27555831
2025-10-04,,,,,,,24.5566496409375,25.535911137,22.500928316,19.611586784913197,22.496801384,14.412571351,,,,,,,19.611586784913197,22.496801384,14.412571351,,,,24.5566496409375,25.535911137,22.500928316
2025-10-05,,,,,,,24.40970529470139,24.793674958,23.876239937,20.555607311027778,22.241008319,18.513754163,,,,,,,20.555607311027778,22.241008319,18.513754163,,,,24.40970529470139,24.793674958,23.876239937
2025-10-06,,,,,,,22.08227576990972,25.527465459,17.938318822,21.704344911270834,26.546080692,17.245927757,,,,,,,21.704344911270834,26.546080692,17.245927757,,,,22.08227576990972,25.527465459,17.938318822
2025-10-07,,,,,,,22.214377820868055,25.231536497,15.959370408,21.676079528340278,25.71244247,17.734984686,,,,,,,21.676079528340278,25.71244247,17.734984686,,,,22.214377820868055,25.231536497,15.959370408
2025-10-08,,,,,,,21.941109028319445,25.071427599,12.365562113,21.212771579538195,26.339895362,16.557357227,,,,,,,21.212771579538195,26.339895362,16.557357227,,,,21.941109028319445,25.071427599,12.365562113
2025-10-09,,,,,,,22.238654680819444,25.661024186,14.743400671,22.766692085090277,27.414387495,19.214355403,,,,,,,22.766692085090277,27.414387495,19.214355403,,,,22.238654680819444,25.661024186,14.743400671
2025-10-10,,,,,,,22.285764045972222,25.247359035,15.106493348,21.730082243121526,25.605224679,18.07627438,,,,,,,21.730082243121526,25.605224679,18.07627438,,,,22.285764045972222,25.247359035,15.106493348
2025-10-11,,,,,,,24.95778669795486,25.772775449,24.360642596,19.54205389736111,23.233085725,16.716119217,,,,,,,19.54205389736111,23.233085725,16.716119217,,,,24.95778669795486,25.772775449,24.360642596
2025-10-12,,,,,,,24.783706745114582,25.800253156,24.175271075,18.518667662559025,24.050090572,15.637222177,,,,,,,18.518667662559025,24.050090572,15.637222177,,,,24.783706745114582,25.800253156,24.175271075
2025-10-13,,,,,,,22.135254636149305,25.047446178,18.180296111,21.31813066898611,25.516477487,17.582461431,,,,,,,21.31813066898611,25.516477487,17.582461431,,,,22.135254636149305,25.047446178,18.180296111
2025-10-14,,,,,,,22.268288243836807,25.210738471,16.506237538,20.55076374519097,25.057906137,16.917099238,,,,,,,20.55076374519097,25.057906137,16.917099238,,,,22.268288243836807,25.210738471,16.506237538
2025-10-15,,,,,,,22.283615147302086,25.108798125,16.548187882,20.75395520457639,25.276330968,16.885108035,,,,,,,20.75395520457639,25.276330968,16.885108035,,,,22.283615147302086,25.108798125,16.548187882
2025-10-16,,,,,,,21.93320674986111,24.978764989,12.83045609,20.132548097614585,25.970463057,16.434795484,,,,,,,20.132548097614585,25.970463057,16.434795484,,,,21.93320674986111,24.978764989,12.83045609
2025-10-17,,,,,,,21.768279734868056,24.471988554,12.268317076,20.567666869784723,26.552275206,16.422526206,,,,,,,20.567666869784723,26.552275206,16.422526206,,,,21.768279734868056,24.471988554,12.268317076
2025-10-18,,,,,,,24.535146772909723,25.392022746,23.34518758,17.66507196,20.620150179,15.432474847,,,,,,,17.66507196,20.620150179,15.432474847,,,,24.535146772909723,25.392022746,23.34518758
2025-10-19,,,,,,,22.418349681659723,23.843056557,20.466464319,15.539772456638888,20.321987975,13.401065797,,,,,,,15.539772456638888,20.321987975,13.401065797,,,,22.418349681659723,23.843056557,20.466464319
2025-10-20,,,,,,,21.502109074819444,24.265950182,16.966794638,20.05635910859375,25.621080792,15.082556073,,,,,,,20.05635910859375,25.621080792,15.082556073,,,,21.502109074819444,24.265950182,16.966794638
2025-10-21,,,,,,,21.78251251213889,24.738155003,12.488186883,20.853956745100692,27.011581139,17.118803128,,,,,,,20.853956745100692,27.011581139,17.118803128,,,,21.78251251213889,24.738155003,12.488186883
2025-10-22,,,,,,,21.55863474304861,24.389463246,10.919135469,20.18116159957986,25.933999127,15.463624114,,,,,,,20.18116159957986,25.933999127,15.463624114,,,,21.55863474304861,24.389463246,10.919135469
2025-10-23,,,,,,,21.374773111927084,24.087120743,10.326916381,19.03672578139236,23.927719132,14.553437146,,,,,,,19.03672578139236,23.927719132,14.553437146,,,,21.374773111927084,24.087120743,10.326916381
2025-10-24,,,,,,,21.41987466398264,24.277022803,9.873235325,19.988817413347224,25.984968652,16.151906318,,,,,,,19.988817413347224,25.984968652,16.151906318,,,,21.41987466398264,24.277022803,9.873235325
2025-10-25,,,,,,,23.468879377246527,23.942838663,22.846828661,16.814307777159723,18.745636787,15.496259173,,,,,,,16.814307777159723,18.745636787,15.496259173,,,,23.468879377246527,23.942838663,22.846828661
2025-10-26,,,,,,,22.47542192061,22.997131437,21.503363464,16.62412762669,17.979461613,15.172803933,,,,,,,16.62412762669,17.979461613,15.172803933,,,,22.47542192061,22.997131437,21.503363464
2025-10-27,,,,,,,20.758572971548613,22.863363131,13.738516236,18.91295032334375,24.304447903,13.551303915,,,,,,,18.91295032334375,24.304447903,13.551303915,,,,20.758572971548613,22.863363131,13.738516236
2025-10-28,,,,,,,21.02203099343403,23.624666912,13.991466658,19.573249013902778,25.161635188,13.758552436,,,,,,,19.573249013902778,25.161635188,13.758552436,,,,21.02203099343403,23.624666912,13.991466658
2025-10-29,,,,,,,21.064897025711804,23.803973507,10.195212029,19.175830784333336,25.422834174,14.061000805,,,,,,,19.175830784333336,25.422834174,14.061000805,,,,21.064897025711804,23.803973507,10.195212029
2025-10-30,,,,,,,20.974578447319445,24.545450011,9.163015296,19.47991261548611,25.358633748,14.043938996,,,,,,,19.47991261548611,25.358633748,14.043938996,,,,20.974578447319445,24.545450011,9.163015296
2025-10-31,,,,,,,21.593184263506995,24.66170675,12.871852197,20.617405209933565,26.641987455,16.14877782,,,,,,,20.617405209933565,26.641987455,16.14877782,,,,21.593184263506995,24.66170675,12.871852197
2025-11-01,,,,,,,23.705055540843205,24.446235481,21.280469453,17.05978972571777,19.761188659,13.939691402,,,,,,,17.05978972571777,19.761188659,13.939691402,,,,23.705055540843205,24.446235481,21.280469453
2025-11-02,,,,,,,22.938728279576388,23.491724591,22.128247601,15.081845674819444,18.130983739,13.243917642,,,,,,,15.081845674819444,18.130983739,13.243917642,,,,22.938728279576388,23.491724591,22.128247601
2025-11-03,,,,,,,21.66588482276736,24.543829694,16.840398164,20.61384411871875,25.222676037,15.106118392,,,,,,,20.61384411871875,25.222676037,15.106118392,,,,21.66588482276736,24.543829694,16.840398164
2025-11-04,,,,,,,21.83916566776389,24.548454606,15.82136522,20.949780592746528,26.546376257,17.365334725,,,,,,,20.949780592746528,26.546376257,17.365334725,,,,21.83916566776389,24.548454606,15.82136522
2025-11-05,,,,,,,21.86571015051389,24.772110738,15.2709779,20.4642836171875,24.66733731,17.216970079,,,,,,,20.4642836171875,24.66733731,17.216970079,,,,21.86571015051389,24.772110738,15.2709779
2025-11-06,,,,,,,22.451700646649307,28.674381641,14.245588838,21.554021670340276,26.293539003,16.542651291,,,,,,,21.554021670340276,26.293539003,16.542651291,,,,22.451700646649307,28.674381641,14.245588838
2025-11-07,,,,,,,22.01860611447917,25.341785877,13.870780567,20.39532115776736,25.601663646,16.693534172,,,,,,,20.39532115776736,25.601663646,16.693534172,,,,22.01860611447917,25.341785877,13.870780567
2025-11-08,,,,,,,24.747583407934027,25.575932496,23.940690341,17.699939284788194,20.680475059,15.4717795,,,,,,,17.699939284788194,20.680475059,15.4717795,,,,24.747583407934027,25.575932496,23.940690341
2025-11-09,,,,,,,24.416606446305554,25.142123341,23.3182662,16.03341261530903,17.988032096,14.977600573,,,,,,,16.03341261530903,17.988032096,14.977600573,,,,24.416606446305554,25.142123341,23.3182662
2025-11-10,,,,,,,19.544554484555555,24.631006407,12.243640961,21.31476089784375,25.909286119,15.269136344,,,,,,,21.31476089784375,25.909286119,15.269136344,,,,19.544554484555555,24.631006407,12.243640961
2025-11-11,,,,,,,21.49166055242014,25.663291734,8.999212546,19.204808908802082,23.375895537,14.994019076,,,,,,,19.204808908802082,23.375895537,14.994019076,,,,21.49166055242014,25.663291734,8.999212546
2025-11-12,,,,,,,21.677563288631944,24.325228668,13.445252798,19.819990942152778,25.141225941,15.898032313,,,,,,,19.819990942152778,25.141225941,15.898032313,,,,21.677563288631944,24.325228668,13.445252798
2025-11-13,,,,,,,21.138326836368055,24.393415003,12.131541528,17.67137578545486,23.981888727,13.70921565,,,,,,,17.67137578545486,23.981888727,13.70921565,,,,21.138326836368055,24.393415003,12.131541528
2025-11-14,,,,,,,19.160504877177083,23.461696993,9.881245827,17.500038156586804,24.306426448,12.471151959,,,,,,,17.500038156586804,24.306426448,12.471151959,,,,19.160504877177083,23.461696993,9.881245827
2025-11-15,,,,,,,21.506043936322914,23.635753641,15.777650824,15.059699595729167,17.743990821,11.551637069,,,,,,,15.059699595729167,17.743990821,11.551637069,,,,21.506043936322914,23.635753641,15.777650824
2025-11-16,,,,,,,22.446387158510415,23.146960643,21.8026472,14.775922076715277,18.182950035,12.117754442,,,,,,,14.775922076715277,18.182950035,12.117754442,,,,22.446387158510415,23.146960643,21.8026472
2025-11-17,,,,,,,17.581973624118053,22.031364571,8.333726869,17.97173551359722,24.638850443,11.512076049,,,,,,,17.97173551359722,24.638850443,11.512076049,,,,17.581973624118053,22.031364571,8.333726869
2025-11-18,,,,,,,20.305818878225693,24.906008434,15.401980183,17.78551654979861,24.710565202,12.308031207,,,,,,,17.78551654979861,24.710565202,12.308031207,,,,20.305818878225693,24.906008434,15.401980183
2025-11-19,,,,,,,20.58821849370486,23.214196856,11.442319394,16.586507640909723,21.809165877,12.461239897,,,,,,,16.586507640909723,21.809165877,12.461239897,,,,20.58821849370486,23.214196856,11.442319394
2025-11-20,,,,,,,20.53575995842361,23.296525505,12.570537514,17.430952480569445,24.461148715,10.419241121,,,,,,,17.430952480569445,24.461148715,10.419241121,,,,20.53575995842361,23.296525505,12.570537514
2025-11-21,,,,,,,20.463926714159722,22.758179934,15.359926133,17.175287902968748,23.817237694,11.162176408,,,,,,,17.175287902968748,23.817237694,11.162176408,,,,20.463926714159722,22.758179934,15.359926133
2025-11-22,,,,,,,21.486211196722223,21.951163233,21.001821691,13.204986746055555,15.938946175,11.557633766,,,,,,,13.204986746055555,15.938946175,11.557633766,,,,21.486211196722223,21.951163233,21.001821691
2025-11-23,,,,,,,20.924686350708335,21.539042169,20.502146294,13.468462545305556,16.598376249,10.825064595,,,,,,,13.468462545305556,16.598376249,10.825064595,,,,20.924686350708335,21.539042169,20.502146294
2025-11-24,,,,,,,17.936072635333332,20.812936168,8.880870612,16.999710817840278,23.264032495,8.980058598,,,,,,,16.999710817840278,23.264032495,8.980058598,,,,17.936072635333332,20.812936168,8.880870612
2025-11-25,,,,,,,20.342268277506943,24.98830541,14.320821905,17.231898133159724,24.320328697,10.515466467,,,,,,,17.231898133159724,24.320328697,10.515466467,,,,20.342268277506943,24.98830541,14.320821905
2025-11-26,,,,,,,20.788602149493055,24.173100248,13.953320934,18.23308422332986,24.658656224,10.262418772,,,,,,,18.23308422332986,24.658656224,10.262418772,,,,20.788602149493055,24.173100248,13.953320934
2025-11-27,,,,,,,21.531596838541667,28.627696466,13.278858949,20.537015025489584,25.26439648,13.941017166,,,,,,,20.537015025489584,25.26439648,13.941017166,,,,21.531596838541667,28.627696466,13.278858949
2025-11-28,,,,,,,21.413690049496527,24.337046747,12.005488508,18.521809832149305,24.730550431,13.526221414,,,,,,,18.521809832149305,24.730550431,13.526221414,,,,21.413690049496527,24.337046747,12.005488508
2025-11-29,,,,,,,22.898867043711803,23.68221445,22.170760484,14.608448856017361,16.671490439,13.023778253,,,,,,,14.608448856017361,16.671490439,13.023778253,,,,22.898867043711803,23.68221445,22.170760484
2025-11-30,,,,,,,21.25412301213636,22.217849904,20.623152653,14.471392803783216,16.53732108,11.923454442,,,,,,,14.471392803783216,16.53732108,11.923454442,,,,21.25412301213636,22.217849904,20.623152653
2025-12-01,,,,,,,19.12145222758885,21.455294982,14.491882846,18.618729764045295,23.420475924,13.044436025,,,,,,,18.618729764045295,23.420475924,13.044436025,,,,19.12145222758885,21.455294982,14.491882846
2025-12-02,,,,,,,20.36036599594097,23.11125681,8.795142405,18.040039498236112,24.480443802,13.085509078,,,,,,,18.040039498236112,24.480443802,13.085509078,,,,20.36036599594097,23.11125681,8.795142405
2025-12-03,,,,,,,20.81023750175,23.706219992,13.151838876,19.20244513026736,26.485902316,12.989356208,,,,,,,19.20244513026736,26.485902316,12.989356208,,,,20.81023750175,23.706219992,13.151838876
2025-12-04,,,,,,,20.654734948791667,23.608227702,12.78619557,19.758163110690973,24.765487584,14.196800669,,,,,,,19.758163110690973,24.765487584,14.196800669,,,,20.654734948791667,23.608227702,12.78619557
2025-12-05,,,,,,,20.736339105274304,23.868629382,12.423915567,18.633215196958332,24.341687827,12.924268824,,,,,,,18.633215196958332,24.341687827,12.924268824,,,,20.736339105274304,23.868629382,12.423915567
